FILEDATE,serialno,sporder,st,PUMA,OFFPoor,wt,Age,Mar,Sex,Education,Race,Hispanic,AGI,Tax_unit,HI_premium,Moop_other,SPM_ID,SPM_Poor,SPM_PovThreshold,SPM_EquivScale,SPM_GeoAdj,SPM_NumPer,SPM_NumKids,SPM_NumAdults,SPM_TenMortStatus,SPM_Resources,SPM_Totval,SPM_SNAPSub,SPM_CapHouseSub,SPM_SchLunch,SPM_EngVal,SPM_WICval,SPM_FedTax,SPM_FedTaxBC,SPM_EITC,SPM_FICA,SPM_StTax,SPM_CapWkCCXpns,SPM_WkXpns,SPM_ChildcareXpns,SPM_Premium,SPM_MedXpns,Medicare_PartB,SPM_wCohabit,SPM_wUI_LT15
20241203,1,1,6,603772,TRUE,163,29,Married,2,1,4,1,28000,10000000,0,0,1001,1,51972,1.1139,1.2639,5,3,2,1,38756,28000,1912,0,1644,0,0,-11255,30,7430,2142,-91,2004,2004,0,0,0,0,0,0
20241203,1,2,6,603772,TRUE,155,33,Married,1,2,4,1,28000,10000000,0,0,1001,1,51972,1.1139,1.2639,5,3,2,1,38756,28000,1912,0,1644,0,0,-11255,30,7430,2142,-91,2004,2004,0,0,0,0,0,0
20241203,1,3,6,603772,TRUE,136,12,Never married,1,0,4,1,28000,10000000,0,0,1001,1,51972,1.1139,1.2639,5,3,2,1,38756,28000,1912,0,1644,0,0,-11255,30,7430,2142,-91,2004,2004,0,0,0,0,0,0
20241203,1,4,6,603772,TRUE,157,5,Never married,2,0,4,1,28000,10000000,0,0,1001,1,51972,1.1139,1.2639,5,3,2,1,38756,28000,1912,0,1644,0,0,-11255,30,7430,2142,-91,2004,2004,0,0,0,0,0,0
20241203,1,5,6,603772,TRUE,232,1,Never married,2,0,4,1,28000,10000000,0,0,1001,1,51972,1.1139,1.2639,5,3,2,1,38756,28000,1912,0,1644,0,0,-11255,30,7430,2142,-91,2004,2004,0,0,0,0,0,0
20241203,3,1,6,607103,FALSE,55,49,Never married,2,2,4,1,27000,30000000,0,328,3001,0,33363,1,1.0808,3,0,3,2,65225,83000,0,0,0,0,0,4996,4996,0,5738,826,5211,5211,0,0,1004,0,0,0
20241203,3,2,6,607103,FALSE,57,28,Never married,1,3,4,1,46000,30000012,0,113,3001,0,33363,1,1.0808,3,0,3,2,65225,83000,0,0,0,0,0,4996,4996,0,5738,826,5211,5211,0,0,1004,0,0,0
20241203,3,3,6,607103,FALSE,50,22,Never married,2,0,4,1,5000,30000013,0,563,3001,0,33363,1,1.0808,3,0,3,2,65225,83000,0,0,0,0,0,4996,4996,0,5738,826,5211,5211,0,0,1004,0,0,0
20241203,4,1,49,4957001,FALSE,63,30,Married,2,4,1,0,89900,40000000,506,135,4001,0,36787,1,0.9965,4,2,2,1,51104,89900,0,0,0,0,0,2940,7024,0,6878,3018,25421,3474,21947.26954,300,540,0,0,0
20241203,4,2,49,4957001,FALSE,65,31,Married,1,4,1,0,89900,40000000,94,104,4001,0,36787,1,0.9965,4,2,2,1,51104,89900,0,0,0,0,0,2940,7024,0,6878,3018,25421,3474,21947.26954,300,540,0,0,0
20241203,4,3,49,4957001,FALSE,73,4,Never married,2,0,1,0,89900,40000000,0,0,4001,0,36787,1,0.9965,4,2,2,1,51104,89900,0,0,0,0,0,2940,7024,0,6878,3018,25421,3474,21947.26954,300,540,0,0,0
20241203,4,4,49,4957001,FALSE,68,0,Never married,1,0,1,0,89900,40000000,0,0,4001,0,36787,1,0.9965,4,2,2,1,51104,89900,0,0,0,0,0,2940,7024,0,6878,3018,25421,3474,21947.26954,300,540,0,0,0
20241203,5,1,6,606716,TRUE,66,52,Married,2,2,1,0,3900,50000000,0,31,5001,1,51835,1.2231,1.1307,4,0,4,3,12668,11680,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0
20241203,5,2,6,606716,TRUE,63,57,Married,1,2,1,0,3900,50000000,0,0,5001,1,51835,1.2231,1.1307,4,0,4,3,12668,11680,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0
20241203,5,3,6,606716,TRUE,59,31,Never married,2,1,1,0,0,50000013,0,300,5001,1,51835,1.2231,1.1307,4,0,4,3,12668,11680,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0
20241203,5,4,6,606716,TRUE,72,21,Never married,1,0,1,0,0,50000014,0,200,5001,1,51835,1.2231,1.1307,4,0,4,3,12668,11680,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0
20241203,6,1,13,1301503,FALSE,140,26,Never married,2,4,1,0,73000,60000000,384,2109,6001,0,26046,0.6535,1.0633,2,0,2,3,114024,163000,0,0,0,0,0,20381,20381,0,12470,8096,3474,3474,0,2221,4554,0,1,0
20241203,6,2,13,1301503,FALSE,115,28,Never married,1,4,1,0,90000,60000012,1837,225,6001,0,26046,0.6535,1.0633,2,0,2,3,114024,163000,0,0,0,0,0,20381,20381,0,12470,8096,3474,3474,0,2221,4554,0,1,0
20241203,7,1,10,1000101,TRUE,305,55,Divorced,2,4,1,0,12000,70000000,3655,3377,7001,1,17756,0.4635,1.0222,1,0,1,3,2765,12000,0,0,0,0,0,-432,0,432,918,-19,1737,1737,0,3655,7031,0,0,0
20241203,8,1,28,2802001,FALSE,130,62,Married,2,3,4,0,235870,80000000,250,732,8001,0,21271,0.6535,0.8684,2,0,2,3,171665,238300,0,0,0,0,0,36761,36761,0,14424,9963,3474,3474,0,969,2013,0,0,0
20241203,8,2,28,2802001,FALSE,251,59,Married,1,1,1,0,235870,80000000,1688,312,8001,0,21271,0.6535,0.8684,2,0,2,3,171665,238300,0,0,0,0,0,36761,36761,0,14424,9963,3474,3474,0,969,2013,0,0,0
20241203,9,1,6,606502,FALSE,17,81,Widowed,2,4,1,0,700,90000000,0,1,9001,1,15462,0.4635,1.0808,1,0,1,2,14221,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1979,0,0
20241203,10,1,26,2602701,FALSE,123,44,Married,1,4,1,0,190000,100000000,378,1000,10001,0,39046,1,1.0577,4,2,2,1,133253,190670,0,0,0,0,0,22321,26321,0,11289,6820,1737,1737,0,339,15249,0,0,0
20241203,10,2,26,2602701,FALSE,150,45,Married,2,4,1,0,190000,100000000,300,2655,10001,0,39046,1,1.0577,4,2,2,1,133253,190670,0,0,0,0,0,22321,26321,0,11289,6820,1737,1737,0,339,15249,0,0,0
20241203,10,3,26,2602701,FALSE,168,15,Never married,1,0,1,0,190000,100000000,0,11255,10001,0,39046,1,1.0577,4,2,2,1,133253,190670,0,0,0,0,0,22321,26321,0,11289,6820,1737,1737,0,339,15249,0,0,0
20241203,10,4,26,2602701,FALSE,131,12,Never married,1,0,1,0,190000,100000000,0,0,10001,0,39046,1,1.0577,4,2,2,1,133253,190670,0,0,0,0,0,22321,26321,0,11289,6820,1737,1737,0,339,15249,0,0,0
20241203,11,1,36,3602803,FALSE,52,76,Never married,2,3,4,0,16475,110000000,1,1458,11001,0,19151,0.4635,1.1194,1,0,1,1,37386,40900,0,0,0,0,0,78,78,0,0,0,0,0,0,0,3437,1979,0,0
20241203,12,1,6,608301,FALSE,72,70,Divorced,2,4,4,1,51750,120000000,288,771,12001,0,21438,0.4635,1.253,1,0,1,1,51155,61500,0,0,0,0,0,4106,4106,0,2984,459,1737,1737,0,288,1059,0,0,0
20241203,13,1,39,3900900,FALSE,114,58,Married,2,4,1,0,55000,130000000,2400,2364,13001,0,27101,1,0.8779,3,0,3,2,41477,58800,0,0,0,0,0,2336,2836,0,4498,987,3073,3073,0,2340,6429,0,0,0
20241203,13,2,39,3900900,FALSE,114,52,Married,1,4,4,0,55000,130000000,250,600,13001,0,27101,1,0.8779,3,0,3,2,41477,58800,0,0,0,0,0,2336,2836,0,4498,987,3073,3073,0,2340,6429,0,0,0
20241203,13,3,39,3900900,FALSE,77,18,Never married,1,0,4,0,55000,130000000,1015,1126,13001,0,27101,1,0.8779,3,0,3,2,41477,58800,0,0,0,0,0,2336,2836,0,4498,987,3073,3073,0,2340,6429,0,0,0
20241203,14,1,45,4501600,FALSE,60,60,Married,1,3,4,0,5250,140000000,1,225,14001,0,20281,0.6535,0.8407,2,0,2,1,57243,58800,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1557,0,0,0
20241203,14,2,45,4501600,FALSE,40,65,Married,2,3,1,0,5250,140000000,300,1182,14001,0,20281,0.6535,0.8407,2,0,2,1,57243,58800,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1557,0,0,0
20241203,15,1,6,605301,FALSE,49,84,Widowed,2,4,1,0,15000,150000000,625,500,15001,1,16424,0.4635,1.1479,1,0,1,2,15475,16600,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1125,0,0,0
20241203,16,1,37,3702500,FALSE,255,45,Married,1,4,1,0,155000,160000000,133,250,16001,0,30377,0.8802,0.9349,3,1,2,1,107790,155000,0,0,0,0,0,16608,18621,0,11858,6151,6851,3474,3376.503006,2566,5742,0,0,0
20241203,16,2,37,3702500,FALSE,209,45,Married,2,4,1,0,155000,160000000,4998,2926,16001,0,30377,0.8802,0.9349,3,1,2,1,107790,155000,0,0,0,0,0,16608,18621,0,11858,6151,6851,3474,3376.503006,2566,5742,0,0,0
20241203,16,3,37,3702500,FALSE,290,8,Never married,2,0,1,0,155000,160000000,0,0,16001,0,30377,0.8802,0.9349,3,1,2,1,107790,155000,0,0,0,0,0,16608,18621,0,11858,6151,6851,3474,3376.503006,2566,5742,0,0,0
20241203,17,1,28,2800600,FALSE,8,63,Married,2,3,1,0,38000,170000000,1,359,17001,0,23406,0.8802,0.8614,3,1,2,2,35613,41100,0,0,822,0,0,-3536,880,2416,3144,0,3474,3474,0,469,3227,0,0,0
20241203,17,2,28,2800600,FALSE,10,66,Married,1,4,1,0,38000,170000000,937,160,17001,0,23406,0.8802,0.8614,3,1,2,2,35613,41100,0,0,822,0,0,-3536,880,2416,3144,0,3474,3474,0,469,3227,1979,0,0
20241203,17,3,28,2800600,FALSE,14,16,Never married,1,0,1,0,38000,170000000,0,260,17001,0,23406,0.8802,0.8614,3,1,2,2,35613,41100,0,0,750,0,0,-3536,880,2416,3144,0,3474,3474,0,469,3227,0,0,0
20241203,18,1,4,401903,FALSE,80,28,Married,1,3,4,1,84000,180000000,1,338,18001,0,35432,0.8802,1.074,3,1,2,3,69668,84000,0,0,0,0,0,4316,6316,0,6426,1308,1737,1737,0,0,546,0,0,0
20241203,18,2,4,401903,FALSE,66,31,Married,2,2,4,1,84000,180000000,1,208,18001,0,35432,0.8802,1.074,3,1,2,3,69668,84000,0,0,0,0,0,4316,6316,0,6426,1308,1737,1737,0,0,546,0,0,0
20241203,18,3,4,401903,FALSE,78,5,Never married,2,0,4,1,84000,180000000,0,0,18001,0,35432,0.8802,1.074,3,1,2,3,69668,84000,0,0,0,0,0,4316,6316,0,6426,1308,1737,1737,0,0,546,0,0,0
20241203,19,1,6,605914,FALSE,52,52,Married,1,3,4,1,87000,190000000,1351,104,19001,0,58191,1.2231,1.2693,4,0,4,3,64644,88000,0,0,0,0,0,6176,6676,0,6656,1121,3474,3474,0,2258,5929,0,0,0
20241203,19,2,6,605914,FALSE,45,50,Married,2,2,4,1,87000,190000000,1,130,19001,0,58191,1.2231,1.2693,4,0,4,3,64644,88000,0,0,0,0,0,6176,6676,0,6656,1121,3474,3474,0,2258,5929,0,0,0
20241203,19,3,6,605914,FALSE,59,27,Never married,1,2,1,1,87000,190000000,1000,2291,19001,0,58191,1.2231,1.2693,4,0,4,3,64644,88000,0,0,0,0,0,6176,6676,0,6656,1121,3474,3474,0,2258,5929,0,0,0
20241203,19,4,6,605914,FALSE,76,20,Never married,2,0,1,1,87000,190000000,583,1145,19001,0,58191,1.2231,1.2693,4,0,4,3,64644,88000,0,0,0,0,0,6176,6676,0,6656,1121,3474,3474,0,2258,5929,0,0,0
20241203,20,1,17,1717900,FALSE,66,64,Never married,2,4,1,0,47500,200000000,2701,1548,20001,0,14941,0.4635,0.8733,1,0,1,1,33731,47500,0,0,0,0,0,3818,3818,0,2035,2164,1503,1503,0,2701,4249,0,0,0
20241203,21,1,18,1802700,FALSE,6,68,Divorced,2,2,1,0,76800,210000000,2124,1,21001,0,14324,0.4635,0.8373,1,0,1,1,60749,81000,0,0,0,0,0,8750,8750,0,4055,1607,1737,1737,0,2124,4103,1979,0,0
20241203,22,1,48,4801000,FALSE,53,73,Married,1,3,2,0,16800,220000000,0,28,22001,0,14932,0.4635,0.8596,1,0,1,3,26583,28700,0,0,0,0,0,110,110,0,0,0,0,0,0,0,2007,1979,0,0
20241203,23,1,34,3401501,FALSE,70,61,Married,1,4,1,0,599000,230000000,6976,225,23001,0,42025,1.2231,1.1131,4,0,4,2,393295,613000,0,0,0,0,0,155848,143759,279,15637,36582,5211,5211,0,5751,6426,0,0,0
20241203,23,2,34,3401501,FALSE,66,57,Married,2,4,1,0,599000,230000000,1145,150,23001,0,42025,1.2231,1.1131,4,0,4,2,393295,613000,0,0,0,0,0,155848,143759,279,15637,36582,5211,5211,0,5751,6426,0,0,0
20241203,23,3,34,3401501,FALSE,71,25,Never married,1,4,1,0,14000,230000013,600,200,23001,0,42025,1.2231,1.1131,4,0,4,2,393295,613000,0,0,0,0,0,155848,143759,279,15637,36582,5211,5211,0,5751,6426,0,0,0
20241203,23,4,34,3401501,FALSE,104,22,Never married,2,0,1,0,0,230000014,1090,100,23001,0,42025,1.2231,1.1131,4,0,4,2,393295,613000,0,0,0,0,0,155848,143759,279,15637,36582,5211,5211,0,5751,6426,0,0,0
20241203,24,1,22,2200200,FALSE,39,25,Married,2,4,4,1,74000,240000000,600,1375,24001,0,21423,0.6535,0.8746,2,0,2,3,54792,74000,0,0,0,0,0,5116,5116,0,5661,1998,3474,3474,0,1500,2959,0,0,0
20241203,24,2,22,2200200,FALSE,72,23,Married,1,0,1,0,74000,240000000,2400,84,24001,0,21423,0.6535,0.8746,2,0,2,3,54792,74000,0,0,0,0,0,5116,5116,0,5661,1998,3474,3474,0,1500,2959,0,0,0
20241203,25,1,17,1714300,FALSE,82,78,Married,1,4,1,0,155355,250000000,0,450,25001,0,18270,0.6535,0.9057,2,0,2,2,136825,162300,0,0,0,0,0,18039,18039,0,0,2878,0,0,0,0,4558,1979,0,0
20241203,25,2,17,1714300,FALSE,119,75,Married,2,3,1,0,155355,250000000,0,150,25001,0,18270,0.6535,0.9057,2,0,2,2,136825,162300,0,0,0,0,0,18039,18039,0,0,2878,0,0,0,0,4558,1979,0,0
20241203,26,1,37,3703400,FALSE,69,43,Married,2,4,1,0,88900,260000000,0,400,26001,0,32492,0.8802,1,3,1,2,1,78611,91600,0,0,0,0,0,4844,6904,0,1805,2203,3737,2806,9611.551832,0,400,0,0,0
20241203,26,2,37,3703400,FALSE,103,45,Married,1,3,1,0,88900,260000000,0,0,26001,0,32492,0.8802,1,3,1,2,1,78611,91600,0,0,0,0,0,4844,6904,0,1805,2203,3737,2806,9611.551832,0,400,0,0,0
20241203,26,3,37,3703400,FALSE,57,3,Never married,1,0,1,0,88900,260000000,0,0,26001,0,32492,0.8802,1,3,1,2,1,78611,91600,0,0,0,0,0,4844,6904,0,1805,2203,3737,2806,9611.551832,0,400,0,0,0
20241203,27,1,53,5325308,FALSE,49,85,Widowed,2,2,1,0,19300,270000000,0,113,27001,0,21219,0.4635,1.2215,1,0,1,3,34749,37200,0,0,0,0,0,360,360,0,0,0,0,0,0,0,2091,1979,0,0
20241203,28,1,44,4400106,FALSE,59,77,Married,1,1,1,0,61720,280000000,0,1458,28001,0,20336,0.6535,1.0081,2,0,2,2,46944,62200,0,0,0,0,0,3282,3282,0,3825,771,1737,1737,0,0,5640,1979,0,0
20241203,28,2,44,4400106,FALSE,52,75,Married,2,1,1,0,61720,280000000,0,225,28001,0,20336,0.6535,1.0081,2,0,2,2,46944,62200,0,0,0,0,0,3282,3282,0,3825,771,1737,1737,0,0,5640,1979,0,0
20241203,29,1,6,608505,FALSE,204,53,Married,2,2,4,1,81000,290000000,1463,104,29001,0,76557,1.3282,1.5378,5,1,4,3,90879,116000,0,0,822,0,0,3971,6471,0,8875,354,6948,6948,0,3707,5794,0,0,0
20241203,29,2,6,608505,FALSE,166,50,Married,1,1,4,1,81000,290000000,323,677,29001,0,76557,1.3282,1.5378,5,1,4,3,90879,116000,0,0,822,0,0,3971,6471,0,8875,354,6948,6948,0,3707,5794,0,0,0
20241203,29,3,6,608505,FALSE,173,23,Never married,1,0,4,1,19000,290000013,1,469,29001,0,76557,1.3282,1.5378,5,1,4,3,90879,116000,0,0,822,0,0,3971,6471,0,8875,354,6948,6948,0,3707,5794,0,0,0
20241203,29,4,6,608505,FALSE,184,20,Never married,2,0,4,1,81000,290000000,2814,109,29001,0,76557,1.3282,1.5378,5,1,4,3,90879,116000,0,0,822,0,0,3971,6471,0,8875,354,6948,6948,0,3707,5794,0,0,0
20241203,29,5,6,608505,FALSE,204,16,Never married,2,0,4,1,81000,290000000,0,729,29001,0,76557,1.3282,1.5378,5,1,4,3,90879,116000,0,0,822,0,0,3971,6471,0,8875,354,6948,6948,0,3707,5794,0,0,0
20241203,31,1,42,4200200,FALSE,63,81,Widowed,2,3,1,0,1000,310000000,260,6300,31001,0,14332,0.4635,0.825,1,0,1,3,18061,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,260,8539,1979,0,0
20241203,33,1,54,5400400,FALSE,215,69,Married,2,2,1,0,39905,330000000,675,110,33001,0,22469,0.6535,0.9314,2,0,2,1,70679,74900,0,0,0,0,0,1071,1071,0,0,668,0,0,0,338,2483,1979,0,0
20241203,33,2,54,5400400,FALSE,223,61,Married,1,2,4,0,39905,330000000,1,56,33001,0,22469,0.6535,0.9314,2,0,2,1,70679,74900,0,0,0,0,0,1071,1071,0,0,668,0,0,0,338,2483,0,0,0
20241203,34,1,24,2401205,FALSE,90,31,Married,1,1,4,1,43476,340000000,0,300,34001,0,50190,1.2231,1.0948,4,0,4,3,110416,145400,0,0,0,0,0,11136,11136,0,11484,5577,4510,4510,0,0,2277,0,0,0
20241203,34,2,24,2401205,FALSE,61,30,Married,2,1,4,1,43476,340000000,0,675,34001,0,50190,1.2231,1.0948,4,0,4,3,110416,145400,0,0,0,0,0,11136,11136,0,11484,5577,4510,4510,0,0,2277,0,0,0
20241203,34,3,24,2401205,FALSE,50,36,Married,2,1,4,1,70000,340000013,0,1093,34001,0,50190,1.2231,1.0948,4,0,4,3,110416,145400,0,0,0,0,0,11136,11136,0,11484,5577,4510,4510,0,0,2277,0,0,0
20241203,34,4,24,2401205,FALSE,89,32,Never married,1,3,4,1,31500,340000014,0,208,34001,0,50190,1.2231,1.0948,4,0,4,3,110416,145400,0,0,0,0,0,11136,11136,0,11484,5577,4510,4510,0,0,2277,0,0,0
20241203,35,1,12,1206903,FALSE,57,87,Widowed,1,4,1,0,82575,350000000,0,400,35001,0,15347,0.4635,1.0727,1,0,1,2,73101,85500,0,0,0,0,0,10020,10020,0,0,0,0,0,0,0,2379,1979,0,0
20241203,37,1,29,2901802,FALSE,92,73,Married,1,2,1,1,14300,370000000,225,506,37001,0,19085,0.6535,0.9461,2,0,2,2,36491,43500,0,0,0,0,0,0,0,0,765,0,1203,1203,0,442,5041,1979,0,0
20241203,37,2,29,2901802,FALSE,92,67,Married,2,2,1,1,14300,370000000,658,135,37001,0,19085,0.6535,0.9461,2,0,2,2,36491,43500,0,0,0,0,0,0,0,0,765,0,1203,1203,0,442,5041,1979,0,0
20241203,38,1,26,2603006,FALSE,168,66,Widowed,2,2,1,0,2600,380000000,0,1700,38001,0,16366,0.4635,0.9566,1,0,1,1,22421,26100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679,1979,0,0
20241203,39,1,17,1704305,TRUE,97,20,Never married,2,0,4,1,12000,390000000,0,50,39001,1,25308,0.6535,1.0332,2,0,2,3,21190,27000,0,0,0,0,0,9,9,0,3037,1044,1670,1670,0,0,50,0,1,0
20241203,39,2,17,1704305,TRUE,88,22,Never married,2,0,1,0,13940,390000012,0,1,39001,1,25308,0.6535,1.0332,2,0,2,3,21190,27000,0,0,0,0,0,9,9,0,3037,1044,1670,1670,0,0,50,0,1,0
20241203,40,1,55,5500300,FALSE,20,56,Never married,1,3,1,0,10000,400000000,1562,208,40001,0,14755,0.4635,0.8624,1,0,1,1,24313,28000,0,0,0,0,0,-585,0,585,765,0,1737,1737,0,1562,1770,0,0,0
20241203,41,1,12,1208617,FALSE,46,79,Widowed,2,2,1,1,53305,410000000,0,625,41001,0,15906,0.4635,1.1118,1,0,1,2,43454,55300,0,0,0,0,0,4293,4293,0,3213,0,1737,1737,0,0,2604,1979,0,0
20241203,42,1,6,603725,FALSE,51,69,Married,1,2,1,0,49868,420000000,450,52,42001,0,47578,1,1.2693,3,0,3,3,62968,90000,0,0,0,0,0,4355,4355,0,9819,423,3173,3173,0,647,9261,1979,0,0
20241203,42,2,6,603725,FALSE,53,71,Married,2,3,1,0,49868,420000000,844,3714,42001,0,47578,1,1.2693,3,0,3,3,62968,90000,0,0,0,0,0,4355,4355,0,9819,423,3173,3173,0,647,9261,1979,0,0
20241203,42,3,6,603725,FALSE,58,43,Never married,1,2,1,0,36000,420000013,1,890,42001,0,47578,1,1.2693,3,0,3,3,62968,90000,0,0,0,0,0,4355,4355,0,9819,423,3173,3173,0,647,9261,0,0,0
20241203,43,1,25,2500604,TRUE,46,47,Never married,2,2,1,0,0,430000000,0,1688,43001,1,21858,0.4635,1.2583,1,0,1,3,13913,12900,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,0,0,0
20241203,44,1,12,1205703,FALSE,114,88,Married,1,2,1,0,41745,440000000,62,521,44001,0,25432,0.6535,1.0543,2,0,2,1,60808,68500,0,0,0,0,0,1105,1105,0,0,0,0,0,0,1297,6588,1979,0,0
20241203,44,2,12,1205703,FALSE,113,91,Married,2,1,1,0,41745,440000000,2532,812,44001,0,25432,0.6535,1.0543,2,0,2,1,60808,68500,0,0,0,0,0,1105,1105,0,0,0,0,0,0,1297,6588,1979,0,0
20241203,45,1,15,1500200,TRUE,92,51,Never married,2,3,4,0,9294,450000000,0,28,45001,1,17688,0.4635,1.0339,1,0,1,1,7708,10000,0,0,0,0,0,-600,0,600,1413,-286,1737,1737,0,0,28,0,0,0
20241203,47,1,6,608508,FALSE,54,70,Married,1,3,1,0,48525,470000000,6753,3230,47001,0,42975,1,1.3921,3,0,3,2,104488,140700,0,0,0,0,0,9663,9663,0,5432,2625,1737,1737,0,8227,16755,1979,0,0
20241203,47,2,6,608508,FALSE,64,67,Married,2,3,1,0,48525,470000000,500,300,47001,0,42975,1,1.3921,3,0,3,2,104488,140700,0,0,0,0,0,9663,9663,0,5432,2625,1737,1737,0,8227,16755,1979,0,0
20241203,47,3,6,608508,FALSE,70,33,Never married,2,4,1,0,71000,470000013,4600,1041,47001,0,42975,1,1.3921,3,0,3,2,104488,140700,0,0,0,0,0,9663,9663,0,5432,2625,1737,1737,0,8227,16755,0,0,0
20241203,48,1,51,5151000,FALSE,24,85,Widowed,2,4,2,0,22000,480000000,1,750,48001,0,17029,0.4635,1.1902,1,0,1,2,29641,33000,0,0,0,0,0,630,630,0,0,0,0,0,0,0,2729,1979,0,0
20241203,49,1,48,4805911,FALSE,99,35,Never married,2,4,1,0,116200,490000000,900,2500,49001,0,17109,0.4635,1,1,0,1,1,84378,116200,0,0,0,0,0,17964,17964,0,8721,0,1737,1737,0,900,3400,0,0,0
20241203,50,1,8,800302,FALSE,53,51,Divorced,2,4,1,0,123995,500000000,3790,521,50001,0,33536,0.8303,1.0942,3,2,1,1,98423,130200,2026,0,1644,0,0,12561,16561,0,12026,3741,1503,1503,0,3790,5616,0,0,0
20241203,50,2,8,800302,FALSE,43,16,Never married,2,0,1,0,123995,500000000,0,1306,50001,0,33536,0.8303,1.0942,3,2,1,1,98423,130200,2026,0,1644,0,0,12561,16561,0,12026,3741,1503,1503,0,3790,5616,0,0,0
20241203,50,3,8,800302,FALSE,64,14,Never married,2,0,1,0,123995,500000000,0,0,50001,0,33536,0.8303,1.0942,3,2,1,1,98423,130200,2026,0,1644,0,0,12561,16561,0,12026,3741,1503,1503,0,3790,5616,0,0,0
20241203,51,1,42,4202301,FALSE,136,46,Married,1,4,1,0,82290,510000000,1351,1354,51001,0,26162,0.8802,0.9629,3,1,2,2,62773,82290,0,0,163,0,0,4111,6111,0,6274,2526,3073,3073,0,1217,3696,0,0,0
20241203,51,2,42,4202301,FALSE,106,48,Married,2,4,1,0,82290,510000000,1083,1126,51001,0,26162,0.8802,0.9629,3,1,2,2,62773,82290,0,0,163,0,0,4111,6111,0,6274,2526,3073,3073,0,1217,3696,0,0,0
20241203,51,3,42,4202301,FALSE,113,14,Never married,2,0,1,0,82290,510000000,0,0,51001,0,26162,0.8802,0.9629,3,1,2,2,62773,82290,0,0,163,0,0,4111,6111,0,6274,2526,3073,3073,0,1217,3696,0,0,0
20241203,52,1,46,4600400,FALSE,33,69,Married,1,4,1,0,92676,520000000,1,550,52001,0,17717,0.6535,0.8782,2,0,2,2,75884,96900,0,0,0,0,0,6997,6997,0,7489,0,1737,1737,0,25,4793,1979,0,0
20241203,52,2,46,4600400,FALSE,24,70,Married,2,3,1,0,92676,520000000,51,260,52001,0,17717,0.6535,0.8782,2,0,2,2,75884,96900,0,0,0,0,0,6997,6997,0,7489,0,1737,1737,0,25,4793,1979,0,0
20241203,54,1,36,3602702,FALSE,68,72,Widowed,2,3,2,0,54303,540000000,2254,1100,54001,0,18490,0.4635,1.0807,1,0,1,1,52764,62800,0,0,0,0,0,4412,4412,0,0,291,0,0,0,2254,5333,1979,0,0
20241203,55,1,48,4804000,FALSE,47,84,Widowed,2,3,1,0,20,550000000,0,124,55001,0,12842,0.4635,0.8976,1,0,1,2,27317,29420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,1979,0,0
20241203,56,1,6,608516,FALSE,161,76,Married,1,4,3,0,250,560000000,0,270,56001,1,37667,0.6535,1.5378,2,0,2,3,26198,31050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4852,1979,0,0
20241203,56,2,6,608516,FALSE,164,67,Married,2,4,3,0,250,560000000,0,625,56001,1,37667,0.6535,1.5378,2,0,2,3,26198,31050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4852,1979,0,0
20241203,57,1,47,4703700,TRUE,26,37,Divorced,2,2,1,0,20000,570000000,4998,71,57001,1,28708,0.8303,0.9225,3,2,1,3,23444,20000,1729,0,822,0,0,-9229,0,6604,1530,0,1737,1737,0,4998,5069,0,0,0
20241203,57,2,47,4703700,TRUE,27,14,Never married,1,0,1,0,20000,570000000,0,0,57001,1,28708,0.8303,0.9225,3,2,1,3,23444,20000,1729,0,822,0,0,-9229,0,6604,1530,0,1737,1737,0,4998,5069,0,0,0
20241203,57,3,47,4703700,TRUE,25,5,Never married,2,0,1,0,20000,570000000,0,0,57001,1,28708,0.8303,0.9225,3,2,1,3,23444,20000,1729,0,822,0,0,-9229,0,6604,1530,0,1737,1737,0,4998,5069,0,0,0
20241203,58,1,12,1208602,FALSE,129,91,Married,1,1,2,0,0,580000000,0,1666,58001,1,27746,0.6535,1.1502,2,0,2,1,22913,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7087,1979,0,0
20241203,58,2,12,1208602,FALSE,142,87,Married,2,1,2,0,0,580000000,0,1463,58001,1,27746,0.6535,1.1502,2,0,2,1,22913,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7087,1979,0,0
20241203,59,1,26,2601400,FALSE,22,78,Widowed,2,2,1,0,2900,590000000,0,1,59001,0,12935,0.4635,0.9041,1,0,1,2,13728,15700,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,1979,1979,0,0
